	Pto_col_1	Pto_col_2	Pto_col_3	Pto_col_4	Pto_col_5	Pto_col_6	Pto_col_7	Pto_col_8	Pto_col_9	Pto_col_10	Pto_col_11	Pto_col_12	Pto_col_13	Pto_vitro_1	Pto_vitro_2
PSPTO_0225-diaminopimelate decarboxylase 	1331	2226	1260	1577	1059	2024	381	974	1061	1317	1836	634	714	730	524
PSPTO_0226-lipoprotein LppL 	115	95	55	50	139	207	12	64	116	176	318	94	105	120	62
PSPTO_0227-cyaY protein 	191	277	95	183	177	208	67	94	213	220	233	145	130	153	80
PSPTO_0228-hypothetical protein 	8	74	25	28	19	21	8	13	8	7	23	9	1	10	5
PSPTO_0229-regulator of nucleoside diphosphate kinase 	37	70	15	23	35	43	10	15	37	53	54	36	46	34	60
PSPTO_0230-adenylate cyclase 	57	174	87	109	102	130	40	37	81	91	120	61	71	536	301
PSPTO_0231-hypothetical protein 	191	198	163	564	187	257	154	116	224	222	335	81	83	299	119
PSPTO_0232-hypothetical protein 	234	69	110	129	129	183	104	130	76	194	114	74	65	618	358
PSPTO_0233-proton/glutamate symporter 	282	483	307	404	291	428	112	156	258	278	498	122	122	109	64
PSPTO_0234-ribosomal protein S6 modification protein 	128	454	120	332	146	273	53	75	138	203	250	157	132	141	113
PSPTO_0235-hypothetical protein 	33	20	25	14	10	44	1	1	10	9	20	12	11	7	9
PSPTO_0236-EAL domain-containing protein 	117	251	124	256	104	216	40	102	84	192	219	102	85	241	134
PSPTO_0237-heat shock protein 15 	294	214	110	176	122	272	42	165	193	234	239	177	141	149	94
"PSPTO_0238-chaperonin, 33 kDa "	559	581	400	448	591	792	318	735	506	1060	851	371	570	1065	976
PSPTO_0239-phosphoenolpyruvate carboxykinase 	2336	2739	2094	2728	2010	3021	1058	1527	2044	2703	3209	972	1135	957	556
PSPTO_0240-prevent-host-death family protein 	384	668	158	463	342	490	172	220	310	482	621	361	437	1201	611
PSPTO_0241-hypothetical protein 	112	131	20	58	55	109	20	64	127	141	108	165	115	230	101
PSPTO_0242-hypothetical protein 	4	0	0	5	0	6	0	5	1	0	9	1	0	4	0
PSPTO_0243-hypothetical protein 	3	12	5	71	6	4	5	5	11	9	27	17	6	59	20
PSPTO_0244-hypothetical protein 	30	30	10	43	10	21	0	16	19	20	19	8	6	12	11
PSPTO_0245-GNAT family acetyltransferase 	44	39	29	53	21	26	19	32	48	82	72	14	16	55	32
PSPTO_0246-hypothetical protein 	6	0	1	13	14	16	5	1	10	28	7	8	3	14	11
PSPTO_0247-haloacid dehalogenase 	177	240	43	243	111	136	49	92	122	191	199	144	175	321	345
"PSPTO_0248-oxidoreductase, FAD-binding protein "	14	60	0	38	7	30	2	8	10	21	7	6	14	35	20
PSPTO_0249-peptide ABC transporter periplasmic peptide-binding protein 	36	94	44	89	50	66	42	26	47	53	71	17	28	95	87
PSPTO_0250-peptide ABC transporter permease 	21	9	17	6	18	35	8	8	9	29	23	8	26	17	14
PSPTO_0251-peptide ABC transporter permease 	16	23	4	25	10	22	3	11	7	15	23	8	22	25	48
PSPTO_0252-peptide ABC transporter ATP-binding protein 	42	125	76	116	55	80	25	30	69	73	84	30	52	51	40
PSPTO_0253-hypothetical protein 	29	29	26	29	20	14	4	6	18	22	25	0	4	15	16
PSPTO_0254-pyridine nucleotide-disulfide oxidoreductase family protein 	5	30	18	33	19	33	6	13	12	8	25	2	27	32	22
"PSPTO_0255-oxidoreductase, FAD-binding protein "	27	48	10	20	6	29	4	17	19	15	20	19	11	53	26
PSPTO_0256-acetylornithine deacetylase 	38	89	45	24	30	49	9	20	17	20	32	24	29	33	32
PSPTO_0257-succinate-semialdehyde dehydrogenase 	96	165	122	141	129	169	46	51	153	219	260	118	152	108	102
PSPTO_0258-D-isomer specific 2-hydroxyacid dehydrogenase family protein 	8	26	17	9	4	17	4	14	3	19	18	18	15	11	11
PSPTO_0259-4-aminobutyrate aminotransferase 	47	43	22	51	36	39	19	20	20	35	19	21	15	40	38
PSPTO_0260-hypothetical protein 	7	17	0	9	0	5	8	8	12	11	7	13	8	42	29
PSPTO_0261-AsnC family transcriptional regulator 	170	353	178	147	198	318	95	134	159	237	352	197	120	573	440
PSPTO_0262-hypothetical protein 	5	10	1	11	7	19	1	14	1	3	19	0	0	16	4
PSPTO_0263-methyl-accepting chemotaxis protein 	28	60	24	74	46	47	18	49	30	38	29	17	28	136	70
PSPTO_0264-peptide ABC transporter ATP-binding protein 	22	17	1	7	10	8	6	9	13	26	20	13	14	8	7
PSPTO_0265-peptide ABC transporter permease 	6	0	11	0	1	7	3	1	0	8	0	6	1	2	1
PSPTO_0266-peptide ABC transporter permease 	0	0	0	0	7	0	2	0	0	0	5	0	0	1	0
PSPTO_0267-family 5 extracellular solute-binding protein 	0	14	2	0	2	12	3	1	0	4	0	0	0	3	3
PSPTO_0268-TonB system transport protein 	12	13	8	7	9	26	3	11	7	10	29	11	11	11	4
PSPTO_0269-biopolymer transport protein ExbD 	4	0	0	0	0	3	0	0	2	0	0	0	0	0	0
PSPTO_0270-biopolymer transport protein ExbB 	0	5	4	0	0	1	0	0	0	0	5	1	0	0	0
PSPTO_0271-tonB protein 	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
PSPTO_0272-cysteine desulfurase 	58	124	88	95	36	136	52	51	41	84	94	173	36	162	211
PSPTO_0273-AsnC family transcriptional regulator 	22	39	42	59	37	51	41	24	20	21	31	32	3	29	44
PSPTO_0274-hypothetical protein 	9	40	9	23	13	7	3	5	2	12	3	5	0	3	8
PSPTO_0275-DNA-binding protein 	88	95	77	95	74	135	48	68	86	90	103	57	41	290	204
PSPTO_0276-haloacid dehalogenase-like family hydrolase 	10	23	18	39	21	35	6	13	11	19	20	14	21	33	13
PSPTO_0277-hypothetical protein 	49	35	24	23	26	39	15	24	17	22	39	17	23	63	31
PSPTO_0278-hypothetical protein 	79	180	74	62	94	197	12	31	63	113	198	49	68	231	131
PSPTO_0279-hypothetical protein 	13	47	16	15	30	45	8	10	33	34	36	20	12	135	55
PSPTO_0280-methionine aminopeptidase 	47	55	42	68	65	76	20	40	34	57	68	26	40	135	103
PSPTO_0281-hypothetical protein 	118	97	86	205	57	165	23	38	58	97	134	55	70	75	30
PSPTO_0282-membrane protein 	12	28	3	12	1	24	2	5	11	7	19	6	6	6	14
PSPTO_0283-hypothetical protein 	153	278	78	156	135	260	36	118	155	169	197	127	100	419	309
PSPTO_0284-hypothetical protein 	0	1	2	0	0	3	0	0	1	0	3	5	0	4	0
PSPTO_0285-hypothetical protein 	188	389	173	331	241	285	114	180	234	284	321	92	162	235	225
"PSPTO_0287-site-specific recombinase, phage integrase family "	155	129	148	138	173	237	77	158	176	300	295	95	134	387	327
PSPTO_0288-excisionase 	3	5	0	7	11	13	0	9	6	12	27	9	23	96	26
PSPTO_0289-hypothetical protein 	1	0	3	3	3	1	9	11	3	17	4	3	6	0	0
PSPTO_0290-hypothetical protein 	219	369	158	123	251	263	76	199	209	385	415	232	255	376	272
"PSPTO_0291-ISPsy4, transposition helper protein "	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
"PSPTO_0292-ISPsy4, transposase "	2	0	0	0	0	0	0	0	0	0	1	0	0	7	4
PSPTO_0293-hypothetical protein 	31	38	15	39	41	68	27	50	36	33	31	27	21	102	59
PSPTO_0294-hypothetical protein 	40	72	17	25	17	22	34	23	33	52	21	5	17	56	78
PSPTO_0295-hypothetical protein 	33	9	16	11	9	16	10	19	10	14	16	4	1	20	14
PSPTO_0296-hypothetical protein 	11	30	9	33	5	14	4	15	2	10	9	5	8	20	12
PSPTO_0297-hypothetical protein 	19	12	24	37	13	31	2	10	21	22	18	10	8	53	46
PSPTO_0298-resolvase 	36	71	22	58	14	44	9	17	34	39	83	23	12	44	26
PSPTO_0299-monooxygenase 	32	16	7	30	25	36	9	18	30	32	36	16	27	23	31
PSPTO_0300-succinate-semialdehyde dehydrogenase 	748	1353	875	1014	901	1399	362	607	825	1029	1442	641	804	497	400
PSPTO_0301-4-aminobutyrate aminotransferase 	773	1472	968	1308	988	1431	455	617	1039	1240	1813	497	598	491	383
PSPTO_0302-hypothetical protein 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSPTO_0303-response regulator 	47	57	68	82	65	73	63	81	44	66	72	38	38	156	108
PSPTO_0304-sensory box/GGDEF domain protein 	1266	2123	734	1401	1153	2135	368	910	743	844	1661	885	963	2150	1542
PSPTO_0305-fatty acid desaturase 	420	608	394	521	353	685	184	312	415	482	600	215	203	773	437
PSPTO_0306-sensory box/GGDEF domain/EAL domain-containing protein 	115	271	86	77	159	246	28	100	110	165	289	109	150	322	223
PSPTO_0307-hypothetical protein 	147	225	170	430	102	202	63	131	98	140	194	68	89	30	30
PSPTO_0308-sulfate-binding protein 	299	195	219	652	228	383	118	310	186	266	379	75	174	93	43
PSPTO_0309-sulfate ABC transporter permease CysT 	31	102	57	107	66	88	12	19	33	55	101	28	32	53	50
PSPTO_0310-sulfate ABC transporter permease CysW 	20	47	6	40	23	25	11	18	22	17	46	1	9	38	13
"PSPTO_0311-sulfate ABC transporter, ATP-binding protein CysA "	11	75	20	73	28	31	16	33	25	33	64	22	11	35	20
PSPTO_0312-hypothetical protein 	79	83	51	162	55	82	39	58	57	78	97	40	38	111	74
PSPTO_0313-cyclic nucleotide-binding protein 	40	46	6	29	45	60	24	28	35	63	59	27	48	77	41
PSPTO_0314-iron ABC transporter periplasmic iron-binding protein 	726	1556	510	710	827	1521	282	530	815	1541	1887	1449	1219	871	416
PSPTO_0315-iron ABC transporter permease 	78	252	53	111	89	163	46	59	78	132	177	108	62	114	104
PSPTO_0316-glycine cleavage system T protein 	529	757	560	553	606	874	215	322	443	772	1059	339	454	651	354
PSPTO_0317-glycine cleavage system H protein 	40	123	67	57	74	139	20	30	46	50	103	18	80	117	94
PSPTO_0318-hypothetical protein 	186	522	138	469	353	557	144	218	116	258	527	244	222	453	487
PSPTO_0319-type IV pilus biogenesis protein 	203	405	184	361	209	394	111	144	184	258	350	162	141	420	314
PSPTO_0320-hypothetical protein 	4	0	0	2	3	6	1	2	10	0	7	3	1	0	3
PSPTO_0321-AsnC family transcriptional regulator 	80	172	70	82	110	158	28	49	126	155	198	71	124	98	105
PSPTO_0322-adenylate cyclase 	522	1048	470	469	419	782	150	314	410	544	662	278	281	388	310
PSPTO_0323-acetylornithine deacetylase 	319	677	265	405	281	523	109	310	299	447	614	203	203	325	275
PSPTO_0324-N-acetylglutamate synthase 	125	283	136	165	168	296	72	103	178	214	331	85	145	191	153
PSPTO_0325-glutamate--cysteine ligase 	687	988	524	772	623	1042	230	382	782	1219	1262	373	502	1057	984
PSPTO_0326-hypothetical protein 	25	5	11	22	33	38	5	14	16	15	39	15	17	20	14
PSPTO_0327-S1 RNA binding domain-containing protein 	1413	2347	1394	1347	1170	1979	483	656	1235	1618	2162	785	711	408	242
PSPTO_0328-DNA-binding response regulator OmpR 	74	213	63	127	103	163	51	88	50	80	147	58	54	126	131
PSPTO_0329-osmolarity sensor protein EnvZ 	53	284	44	148	47	92	11	56	44	66	49	54	26	147	183
PSPTO_0330-hypothetical protein 	70	42	128	371	67	58	53	27	40	71	71	30	47	41	39
PSPTO_0331-hypothetical protein 	4	9	9	6	7	9	5	5	5	3	7	5	4	25	14
PSPTO_0332-hypothetical protein 	384	266	367	1633	366	353	293	248	225	379	403	247	319	127	55
PSPTO_0333-hypothetical protein 	87	123	83	189	90	135	35	85	90	138	135	56	87	169	162
PSPTO_0334-alginate biosynthesis transcriptional regulator AlgB 	1117	946	754	1208	728	1418	369	635	909	1022	1371	496	528	890	581
PSPTO_0335-sensory box histidine kinase 	376	801	316	373	329	624	77	131	323	489	676	296	302	535	440
PSPTO_0336-hypothetical protein 	45	56	35	59	62	90	38	32	51	56	114	41	55	66	54
PSPTO_0337-prevent-host-death family protein 	35	39	15	18	35	56	13	16	51	34	60	19	21	73	36
PSPTO_0338-N-acetylmuramoyl-L-alanine amidase family protein 	115	248	84	131	99	153	57	49	79	87	113	62	66	319	234
PSPTO_0339-diguanylate cyclase 	253	661	188	640	158	328	71	172	172	228	282	190	105	476	339
PSPTO_0340-endonuclease/exonuclease/phosphatase family protein 	648	1112	599	535	498	777	205	467	466	708	774	369	360	431	364
PSPTO_0341-thiol:disulfide interchange protein DsbA 	553	986	449	717	531	877	202	425	554	852	1125	365	510	938	624
PSPTO_0342-hypothetical protein 	6	9	7	6	3	21	1	0	4	0	15	7	4	3	7
PSPTO_0343-GTP-binding protein EngB 	164	445	169	272	203	416	73	170	118	247	325	143	150	423	310
PSPTO_0344-DNA polymerase I 	563	880	407	786	417	720	169	300	388	542	913	297	252	314	223
PSPTO_0345-hypothetical protein 	591	493	334	357	406	590	201	334	707	934	751	287	305	587	355
PSPTO_0346-homoserine kinase 	398	545	321	323	305	568	235	448	355	438	480	180	237	568	528
PSPTO_0347-LacI family transcriptional regulator 	33	58	60	58	48	84	21	49	38	39	77	30	47	41	28
"PSPTO_0349-xenobiotic compound monooxygenase, DszA family, A subunit "	3	27	7	26	14	19	3	16	11	25	20	11	10	22	25
PSPTO_0350-alkanesulfonate transporter substrate-binding subunit 	47	96	42	71	79	114	24	61	75	96	119	56	62	70	27
"PSPTO_0351-oxidoreductase, aldo/keto reductase family "	426	687	250	551	305	639	120	285	373	632	625	335	406	195	158
PSPTO_0352-nitrogen regulation protein NR(I) 	162	433	224	516	141	230	64	114	125	149	230	98	108	81	27
PSPTO_0353-nitrogen regulation protein NtrB 	103	139	84	269	120	148	82	128	89	125	172	106	95	128	114
PSPTO_0354-hypothetical protein 	1	25	0	5	13	16	2	6	8	14	15	4	10	12	3
PSPTO_0355-hypothetical protein 	41	97	16	19	17	75	21	25	25	36	66	22	28	79	43
PSPTO_0356-hypothetical protein 	122	211	65	126	79	192	46	46	113	141	149	87	48	127	102
PSPTO_0357-chorismate mutase 	197	199	169	241	141	288	49	123	282	331	357	94	94	215	92
"PSPTO_0358-ISPsy6, transposase "	0	0	0	0	3	5	0	0	1	0	10	0	0	3	0
"PSPTO_0359-glutamine synthetase, type I "	4722	3746	3170	7524	3841	5033	2982	3498	3393	3543	4694	1434	1279	1731	1087
PSPTO_0360-thiamin biosynthesis protein ThiI 	3893	3324	1719	2053	2017	3809	599	1078	2217	2608	3451	2001	1812	1270	765
PSPTO_0361-GTP-binding protein TypA 	3750	4658	2934	4557	3191	5554	2108	2349	2665	2871	4268	1442	1567	1216	871
PSPTO_0362-DeoR family transcriptional regulator 	182	327	80	115	141	278	47	154	160	190	319	140	150	428	329
PSPTO_0363-sorbitol dehydrogenase 	18	26	6	27	3	13	2	10	12	16	3	18	5	49	21
PSPTO_0364-sugar ABC transporter periplasmic sugar-binding protein 	8	2	19	11	10	14	4	4	8	2	21	5	4	34	24
PSPTO_0365-AraC family transcriptional regulator 	73	85	51	85	87	121	52	44	64	121	115	69	46	327	240
PSPTO_0366-Na+/H+ antiporter NhaP 	115	153	51	114	131	222	50	69	55	74	192	96	87	138	56
PSPTO_0367-hypothetical protein 	4794	9993	3554	19407	2906	4108	3566	2982	3381	4533	3576	3636	2830	9682	7288
PSPTO_0368-hypothetical protein 	3	11	3	11	10	10	14	7	6	6	11	4	3	41	40
"PSPTO_0369-outer membrane porin, OprD family "	537	1329	444	520	458	875	243	377	598	989	677	564	384	1593	725
PSPTO_0370-MATE efflux family protein 	70	79	55	94	33	73	10	12	27	37	69	21	35	15	14
PSPTO_0371-indoleacetate-lysine ligase 	4651	3272	2775	3954	2587	3819	546	468	1527	2670	2750	1173	1772	66	34
"PSPTO_0372-ISPsy7, transposase "	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSPTO_0373-Rhs family protein 	1171	1953	754	1097	1156	2006	370	715	912	1327	1949	954	903	2353	1122
PSPTO_0374-hypothetical protein 	759	1380	780	829	880	1347	478	444	464	855	1030	484	487	1163	802
PSPTO_0375-cation efflux family protein 	199	678	214	266	175	325	88	236	99	206	330	203	96	520	307
PSPTO_0376-cation efflux family protein 	70	482	149	253	93	154	24	48	110	147	177	97	59	132	105
PSPTO_0377-metal ion efflux outer membrane protein 	131	447	134	320	150	198	53	104	170	220	275	141	90	127	50
PSPTO_0378-DNA-binding heavy metal response regulator 	80	137	59	142	78	103	22	44	92	167	110	40	41	90	47
PSPTO_0379-heavy metal sensor histidine kinase 	47	95	70	122	65	96	32	47	26	90	90	43	53	121	116
PSPTO_0380-hypothetical protein 	63	306	61	194	98	112	52	58	36	79	127	41	75	215	205
PSPTO_0381-hypothetical protein 	199	259	125	250	187	227	65	170	139	191	223	164	168	259	235
PSPTO_0382-NAD-dependent DNA ligase LigB 	72	130	42	42	73	112	39	71	72	93	99	59	88	76	44
PSPTO_0383-S-adenosylmethionine synthetase 	3078	4191	1881	2410	2627	4654	1374	2473	3099	3549	5152	1416	1662	1141	649
PSPTO_0384-ArsR family transcriptional regulator 	384	413	220	238	390	625	83	268	477	574	754	207	350	240	101
PSPTO_0385-transketolase 	2173	3848	2090	2771	2098	3537	1226	1642	1914	2590	3772	1099	1375	2166	1911
PSPTO_0386-D-erythrose 4-phosphate dehydrogenase 	349	719	214	407	275	573	159	252	355	426	480	175	177	722	592
PSPTO_0387-phosphoglycerate kinase 	396	796	319	568	381	682	245	342	336	464	518	314	254	499	351
PSPTO_0388-lipoprotein 	266	274	121	138	138	230	26	63	170	163	219	145	86	51	63
PSPTO_0389-lipoprotein 	1298	1764	1134	691	854	1606	340	476	1265	1473	1585	531	533	318	232
PSPTO_0390-fructose-bisphosphate aldolase 	820	1483	703	1281	763	1262	384	754	623	986	1308	338	413	556	415
PSPTO_0391-hypothetical protein 	353	782	300	412	337	588	116	207	436	581	534	277	359	634	540
PSPTO_0393-hypothetical protein 	162	120	75	53	147	220	34	119	164	327	265	91	108	287	139
PSPTO_0394-renal dipeptidase family protein 	38	78	29	84	21	40	16	17	16	11	10	12	10	45	15
PSPTO_0395-hypothetical protein 	13	0	0	19	5	2	8	8	3	1	11	7	1	32	7
PSPTO_0396-NADH:flavin oxidoreductase/NADH oxidase family protein 	46	39	7	157	23	48	21	39	19	26	26	8	16	78	27
PSPTO_0397-iron-sulfur cluster-binding protein 	13	26	5	45	29	10	8	5	8	26	20	7	8	26	12
PSPTO_0398-electron transfer flavoprotein subunit alpha 	0	0	0	2	3	0	0	0	3	0	0	0	1	3	5
PSPTO_0399-electron transfer flavoprotein subunit beta 	4	10	0	9	5	6	2	0	5	0	2	0	5	9	1
PSPTO_0400-chitinase 	49	200	56	71	113	213	46	75	95	100	137	90	69	136	101
"PSPTO_0401-iron-sulfur cluster-binding protein, Rieske family "	41	47	25	177	16	62	29	37	26	21	41	15	28	86	42
PSPTO_0402-iron-sulfur cluster-binding protein 	13	62	33	61	23	31	8	40	19	22	31	25	28	54	33
PSPTO_0403-hypothetical protein 	26	120	53	43	52	79	34	82	47	76	135	30	29	142	45
PSPTO_0404-hypothetical protein 	436	698	503	728	543	936	286	598	438	497	1055	331	311	910	748
PSPTO_0405-peptide methionine sulfoxide reductase 	373	418	225	495	261	469	67	169	357	548	654	176	205	319	251
PSPTO_0406-sensory box/GGDEF domain/EAL domain-containing protein 	953	954	429	1132	531	954	249	400	567	890	1108	552	542	2029	1527
"PSPTO_0407-drug resistance transporter, EmrB/QacA family "	40	143	48	59	65	109	32	28	29	60	98	32	41	117	133
PSPTO_0408-hypothetical protein 	147	502	175	300	172	256	118	142	223	309	262	123	118	144	135
PSPTO_0409-TldD/PmbA family protein 	310	346	245	408	257	379	118	254	249	348	464	150	160	138	110
"PSPTO_0410-threonine aldolase, low-specificity "	142	312	113	166	132	205	54	81	144	225	209	98	85	128	109
PSPTO_0411-membrane protein 	8	13	6	5	11	23	5	13	8	11	53	4	14	28	30
PSPTO_0412-hypothetical protein 	1947	2240	1148	1333	1281	2374	521	1082	1222	1701	2197	866	961	698	419
PSPTO_0413-hypothetical protein 	330	475	226	435	224	428	67	201	222	376	430	228	236	391	244
PSPTO_0414-formamidopyrimidine-DNA glycosylase 	70	111	47	96	74	153	37	47	45	99	134	52	45	248	192
PSPTO_0415-hypothetical protein 	21	70	29	36	27	56	7	42	14	44	116	28	34	174	209
PSPTO_0416-ferredoxin 	51	84	36	43	47	108	37	62	61	69	94	51	57	124	95
PSPTO_0417-pantetheine-phosphate adenylyltransferase 	609	787	280	366	595	875	189	293	582	774	1062	406	450	965	450
PSPTO_0418-coniferyl aldehyde dehydrogenase 	28	45	37	35	31	59	19	22	33	49	83	38	57	87	66
PSPTO_0419-TetR family transcriptional reguator 	75	125	66	190	129	166	29	81	114	165	205	45	81	206	95
PSPTO_0420-rhodanese-like domain-containing protein 	154	278	134	395	132	283	68	147	207	179	293	108	156	213	180
PSPTO_0421-alpha/beta fold family hydrolase 	104	130	92	194	79	179	28	60	69	69	141	89	38	127	130
PSPTO_0422-virulence-associated protein 	99	307	82	139	75	206	71	72	94	163	177	33	121	75	77
PSPTO_0423-proteic killer protein 	37	22	19	39	33	70	8	48	42	65	94	19	32	98	36
PSPTO_0424-methyltransferase 	82	142	89	147	48	110	43	47	57	41	109	46	43	27	28
PSPTO_0425-hypothetical protein 	172	398	223	421	165	320	59	131	159	230	265	82	60	103	45
"PSPTO_0426-peptidase, M16 family "	534	865	460	674	438	851	182	338	404	490	793	302	302	518	273
PSPTO_0427-signal recognition particle-docking protein FtsY 	533	812	483	561	460	844	233	299	381	463	777	280	264	646	411
PSPTO_0428-cell division ATP-binding protein FtsE 	312	513	263	434	296	533	104	187	223	317	472	173	136	452	284
PSPTO_0429-putative protein insertion permease FtsX 	110	118	66	137	132	223	43	119	103	157	164	108	45	198	120
PSPTO_0430-RNA polymerase sigma-32 factor 	1458	2603	1352	1977	2463	3485	2621	4132	1495	2470	3334	1054	1114	6978	5511
PSPTO_0431-monofunctional biosynthetic peptidoglycan transglycosylase 	261	413	164	354	229	377	104	156	174	259	435	195	195	146	92
PSPTO_0432-hypothetical protein 	99	125	44	63	91	98	9	48	88	88	182	74	120	137	70
PSPTO_0433-thiamine biosynthesis protein ThiS 	159	232	205	152	137	241	72	186	145	180	221	97	85	449	267
PSPTO_0434-thiazole biosynthesis protein ThiG 	356	633	522	593	306	575	78	258	350	408	568	172	179	259	137
PSPTO_0435-tRNA (guanine-N(7)-)-methyltransferase 	140	232	189	214	122	196	68	86	124	146	262	94	82	101	107
PSPTO_0436-hypothetical protein 	330	505	237	268	226	404	73	133	181	204	443	126	115	108	82
PSPTO_0437-dihydrofolate reductase 	41	53	13	13	36	69	2	16	25	39	48	26	32	33	13
PSPTO_0438-hypothetical protein 	198	231	71	96	103	151	9	48	78	131	248	106	78	64	48
PSPTO_0439-hypothetical protein 	133	231	58	174	100	155	30	95	76	132	174	78	118	126	258
PSPTO_0440-regulatory protein BetI 	2679	2656	1193	2015	1105	1424	167	518	588	1100	1583	792	681	1176	960
PSPTO_0441-betaine aldehyde dehydrogenase BADH 	1578	1102	1027	1302	797	1123	225	320	678	1064	1296	412	334	882	674
PSPTO_0442-hypothetical protein 	2	0	1	0	0	0	0	2	0	8	0	2	0	0	5
PSPTO_0443-choline dehydrogenase 	896	1148	537	791	539	918	172	267	375	489	916	266	241	577	564
PSPTO_0444-RNA polymerase sigma-70 family protein 	25	54	38	31	44	64	5	19	22	39	86	26	38	13	10
PSPTO_0445-regulatory protein 	55	127	18	56	42	81	28	28	51	72	95	27	30	31	33
PSPTO_0446-membrane protein 	0	4	1	4	4	28	4	11	19	9	11	0	13	11	1
PSPTO_0447-hypothetical protein 	0	0	0	0	0	0	0	0	0	0	4	0	1	0	4
PSPTO_0448-glutathione S-transferase 	86	116	91	112	82	126	32	76	119	166	125	63	98	190	145
"PSPTO_0449-ISPsy8, transposase OrfA "	0	19	0	5	3	3	0	2	1	1	6	3	0	1	8
"PSPTO_0450-ISPsy8, transposase OrfB "	11	16	3	6	13	16	1	3	8	11	16	6	11	17	8
PSPTO_0451-hypothetical protein 	102	113	119	170	57	152	50	68	66	66	123	55	31	208	131
PSPTO_0452-putative acyltransferase 	48	118	50	62	82	84	28	81	56	122	145	72	64	107	66
PSPTO_0453-hypothetical protein 	91	159	116	180	121	169	42	80	90	151	164	82	56	172	144
PSPTO_0454-hypothetical protein 	16	28	4	12	5	25	7	8	7	21	32	14	12	12	30
PSPTO_0455-glutathione-independent formaldehyde dehydrogenase 	97	132	62	215	71	124	38	53	68	68	141	35	51	69	61
PSPTO_0456-formyltetrahydrofolate deformylase 	142	244	71	198	151	250	44	126	141	167	324	92	140	305	189
"PSPTO_0457-sarcosine oxidase, gamma subunit "	26	51	37	53	17	67	5	16	17	16	37	31	33	61	24
"PSPTO_0458-sarcosine oxidase, alpha subunit "	87	201	55	256	67	92	19	89	79	104	91	52	43	125	61
PSPTO_0459-sarcosine oxidase subunit delta 	2	3	1	17	3	6	0	1	5	5	7	3	0	3	6
"PSPTO_0460-sarcosine oxidase, beta subunit "	32	18	5	46	14	32	11	22	32	25	44	9	7	50	15
PSPTO_0461-serine hydroxymethyltransferase 	48	93	21	85	27	58	32	33	25	21	50	14	9	91	30
"PSPTO_0462-glycine/betaine/L-proline ABC transporter, ATP-binding subunit "	361	382	213	339	243	396	99	204	182	334	398	144	244	131	89
"PSPTO_0463-glycine/betaine/L-proline ABC transporter, permease protein "	203	213	121	142	173	253	35	116	108	159	262	71	69	64	59
"PSPTO_0464-glycine betaine/L-proline ABC transporter, periplasmic substrate-binding protein "	834	968	650	928	672	1140	475	543	558	790	1161	257	318	251	152
PSPTO_0465-AraC family transcriptional regulator 	115	115	81	271	89	141	60	72	60	130	237	136	98	100	58
PSPTO_0466-methyl-accepting chemotaxis protein 	138	228	141	150	154	296	109	142	191	144	285	80	80	126	44
PSPTO_0467-hypothetical protein 	10	37	1	7	17	20	5	10	12	23	4	2	7	15	4
PSPTO_0468-hypothetical protein 	472	360	272	249	472	635	84	231	347	462	773	294	327	294	103
PSPTO_0469-hypothetical protein 	332	364	283	373	273	492	66	175	201	271	475	198	167	66	37
PSPTO_0470-exonuclease 	87	17	67	142	24	75	21	25	38	46	60	14	31	58	41
PSPTO_0471-nucleotidyltransferase 	289	199	251	1607	161	378	162	244	181	236	290	190	273	470	313
PSPTO_0472-response regulator 	100	226	131	184	173	248	148	163	105	90	239	114	92	649	482
